videoSequence,baseQP,GOP_id,mean_bits,std_bits,mad_bits,maxJump_bits,zcr_bits,range_bits,trend_bits,specEntropy_bits,mean_ypsnr,std_ypsnr,mad_ypsnr,maxJump_ypsnr,zcr_ypsnr,range_ypsnr,trend_ypsnr,specEntropy_ypsnr,mean_upsnr,std_upsnr,mad_upsnr,maxJump_upsnr,zcr_upsnr,range_upsnr,trend_upsnr,specEntropy_upsnr,mean_vpsnr,std_vpsnr,mad_vpsnr,maxJump_vpsnr,zcr_vpsnr,range_vpsnr,trend_vpsnr,specEntropy_vpsnr,mean_et,std_et,mad_et,maxJump_et,zcr_et,range_et,trend_et,specEntropy_et,mean_qpSI,std_qpSI,mean_qpTI,std_qpTI,mad_qpSI,mad_qpTI,maxJump_qpSI,maxJump_qpTI,zcr_qpSI,zcr_qpTI,range_qpSI,range_qpTI,trend_qpSI,trend_qpTI,specEntropy_qpSI,specEntropy_qpTI,mean_qtdFullness,std_qtdFullness,mean_qtdContrast,std_qtdContrast,mad_qtdFullness,mad_qtdContrast,maxJump_qtdFullness,maxJump_qtdContrast,zcr_qtdFullness,zcr_qtdContrast,range_qtdFullness,range_qtdContrast,trend_qtdFullness,trend_qtdContrast,specEntropy_qtdFullness,specEntropy_qtdContrast
BasketballDrive,37,4,24128.75,36731.316848671515,27889.290322580644,200304.0,0.967741935483871,203256.0,-1044.664837763693,1.8652953984465324,34.290096875,0.8258427916696579,0.4417967741935487,2.136400000000002,0.4838709677419355,3.9634,-0.0762903982593888,0.0028898452608868,40.695321875,0.4523770929313114,0.0902645161290316,0.3117999999999981,0.3548387096774194,1.7134,-0.0479049285781856,0.0007363725712837,40.03023125,0.5590165015663116,0.2495387096774187,1.1632000000000031,0.5483870967741935,2.5701000000000036,-0.053052691325324,0.0010972071560253,95.0625,56.47119702777691,94.83870967741936,181.0,0.967741935483871,190.0,0.123356352284552,0.2832399599531239,0.3123189549135924,0.0726176395403429,0.2618345590624999,0.0034207782108903,0.1441732332408481,0.0007988929032257,0.1627543632333253,0.0020133299999998,0.967741935483871,0.5161290322580645,0.1646114088299217,0.01100282,-0.0011101058727279,-0.0003443778015324,0.0033905209178711,0.0009660062721931,0.2447145061728395,0.08279359639722,1.2760077603615816,0.4826909426363241,0.0621465551573078,0.3557969172821948,0.424074074074074,2.438371809475803,0.6451612903225806,0.8709677419354839,0.4981481481481481,2.9588548318714643,-0.0013708597128645,0.0180417148270166,0.3037614714564898,0.4150961473655761
BasketballDrive,37,5,23620.75,42652.42829473488,27551.225806451617,241912.0,0.967741935483871,243016.0,-1469.7644499101316,2.1623927665045306,33.7740875,0.4339491709506429,0.3765225806451614,1.4981000000000009,0.6129032258064516,2.132800000000003,0.0076367420300822,0.0008285851346438,40.284612499999994,0.165958930819495,0.0706225806451606,0.2104999999999961,0.4193548387096774,0.569199999999995,0.0096927443004446,0.0001165676435606,39.62606875,0.2777211117262017,0.2385451612903221,0.6707000000000036,0.4838709677419355,1.3729000000000011,0.002767117585848,0.0002897728330676,89.71875,52.03438428998175,88.80645161290323,168.0,0.967741935483871,177.0,-0.831898590483398,0.228575288818999,0.2946587162583845,0.0604228776972368,0.2620297103124999,0.0021187837318354,0.1199739244674765,0.0005646264516128,0.1274575451711959,0.0017474299999998,0.967741935483871,0.5483870967741935,0.1404078771670901,0.00781479,-0.0006237052094053,0.000172918072084,0.001669970624402,0.0004121296077192,0.2390817901234568,0.0939934459812059,1.34234929046753,0.2088937659925806,0.05826363998407,0.2437202570190659,0.4802469135802468,0.7724950935264596,0.7096774193548387,0.8064516129032258,0.5685185185185185,0.8868732809276745,-0.0037162000394744,0.0012465347447951,0.4050150327059051,0.0741165616257388
BasketballDrive,37,6,24606.0,43219.72697738846,29677.93548387097,243592.0,0.967741935483871,243592.0,-1258.0138113707312,2.093014931705444,34.093521875,0.6190754021797219,0.3708161290322581,1.3462999999999994,0.6774193548387096,2.2325000000000017,0.0387938889414435,0.00165717021044,40.42290625,0.4480352294585072,0.0990419354838708,0.2882999999999995,0.3548387096774194,1.3440000000000012,0.0388869170371771,0.0006770829015455,39.948940625,0.4260479476093148,0.1801741935483871,0.5875000000000057,0.4838709677419355,1.3600999999999956,0.0333589442815249,0.0006534468270798,92.4375,55.4948970063915,95.35483870967742,172.0,0.967741935483871,187.0,-0.1040582726326743,0.2307921232580273,0.2949730159674472,0.0542564229759029,0.2679397428125,0.0010484536190988,0.1078689116305063,0.00057776,0.1192817205720267,0.00218824,0.967741935483871,0.3870967741935484,0.1246567645359273,0.0040423800000001,-0.0006150117158281,6.839478384258726e-05,0.0013361174745021,0.0001119213662131,0.247241512345679,0.0967779611032942,1.3301305551975224,0.2183133406307376,0.0687574671445639,0.2775125448864547,0.5351851851851852,0.8676365759923982,0.8387096774193549,0.6774193548387096,0.5722222222222223,0.8835907809417728,-0.0039267691366199,0.0066236649291409,0.3895200217788778,0.0747930593314604
BasketballDrive,37,7,17978.75,30376.24694457003,20467.612903225807,169968.0,0.967741935483871,171528.0,-849.14728975499,2.0624818326826624,34.84876875,0.4928093257269362,0.4026935483870963,1.5327000000000055,0.6774193548387096,2.4697999999999993,-0.0290705515088449,0.0010048926826783,41.113746875,0.1665942582000777,0.0984354838709678,0.2471000000000032,0.3548387096774194,0.6064000000000007,-0.0065266294579509,0.0001143810515215,40.615271875000005,0.3406326478355888,0.2325000000000001,0.8141999999999996,0.6129032258064516,1.4647000000000006,-0.0181015797937754,0.0004241030519154,71.9375,41.2560128193455,68.96774193548387,138.0,0.967741935483871,143.0,0.3477438274524643,0.2685258810593544,0.2982092487727813,0.0542336843902905,0.272676816875,0.0014388823453018,0.1081129844397854,0.0003643509677419,0.1250886157946992,0.0010140299999998,0.967741935483871,0.4516129032258064,0.1250886157946992,0.0060749299999998,-6.931207936070342e-05,0.0001483662661999,0.0025598796053913,0.0001962602626822,0.2021412037037037,0.0800583885275685,1.203274101544154,0.234294271387259,0.0499402628434886,0.3195836332367551,0.4506172839506173,0.8150026897303126,0.5483870967741935,0.935483870967742,0.4851851851851852,0.8740533015453433,-0.0003915907835436,-0.0010383380185417,0.4224062593126366,0.0782453864859811
BasketballDrive,37,8,19661.25,35658.77140953541,22666.06451612903,202744.0,0.967741935483871,202800.0,-1083.8210197710716,2.177204513147236,34.9975625,0.519330929989491,0.4325967741935479,1.8740999999999983,0.5483870967741935,2.7217999999999947,-0.0141658878062624,0.0011254339612192,41.558215624999995,0.211445377268834,0.0851129032258069,0.2693000000000012,0.2903225806451613,0.660499999999999,0.0103705042096301,0.0001771378835432,40.94315,0.3391186370578892,0.2278258064516132,0.8594000000000008,0.4838709677419355,1.5338000000000065,0.0108735597389083,0.0004324365825075,73.78125,42.463759824555105,70.38709677419355,131.0,0.967741935483871,135.0,-0.0747327594361933,0.2530508040566558,0.2994647411225553,0.0419615453204295,0.278269801875,0.001189971102749,0.0833187719357331,0.0004719580645161,0.0904019564012416,0.0016908099999999,0.967741935483871,0.7096774193548387,0.1041582229846963,0.0042726399999998,-0.0001596031237397,9.542686973796212e-05,0.0014543569349512,0.0001207238685285,0.2001543209876543,0.0902376717920831,1.2019767258576624,0.4892269165535505,0.0647351652727996,0.4246039022420233,0.4993827160493828,2.34350703190632,0.7419354838709677,0.8709677419354839,0.5216049382716049,2.921477587570238,-0.0037404919819071,0.0194464884800591,0.5037285025317578,0.4620464336196177
BasketballDrive,37,9,24258.75,34043.41296693826,30183.225806451617,176064.0,0.967741935483871,176400.0,-943.4641944943712,1.6009663750077558,33.972628125,0.9643251468755154,0.4183967741935482,1.9624999999999984,0.4838709677419355,4.598799999999997,-0.0748711947781666,0.0039417785799788,40.708115625,0.6542379876186944,0.0961096774193547,0.2501999999999995,0.2258064516129032,2.1935,-0.0566677703150127,0.0013881245022104,40.49896875,0.8072200936847633,0.22455806451613,0.7937000000000012,0.4193548387096774,3.168300000000002,-0.0748874846277552,0.0020621392595864,95.03125,58.79811028798034,97.35483870967742,215.0,0.967741935483871,224.0,0.1038690757733421,0.3387087019287471,0.3277842802559029,0.060903955363635,0.2796966356249999,0.0011596183837014,0.1176887676264218,0.0005752122580645,0.1428695594112022,0.0016787999999999,0.967741935483871,0.5806451612903226,0.1568925449281571,0.0039842699999998,0.0013158389500158,-1.2604529372813036e-05,0.0145851438720269,0.0001178294788968,0.2350308641975308,0.0853582012429562,1.2544556331732752,0.4903490127245538,0.0757865392273994,0.3027222075522203,0.4629629629629629,2.4876768191021235,0.967741935483871,0.8064516129032258,0.4703703703703703,3.0779064191111973,-0.0016186842409527,0.0144354565399288,0.296012144214369,0.4408578798623626
BasketballDrive,37,10,20772.5,41166.364470888126,25700.129032258064,228672.0,0.967741935483871,232032.0,-1549.8613187021097,2.2412365544764112,35.03395625,0.8510395231485655,0.3801677419354837,1.3613,0.5483870967741935,3.097799999999999,0.0806666540535427,0.003019261714049,41.2455625,0.5324022620103619,0.0876225806451616,0.306200000000004,0.3548387096774194,1.7344000000000008,0.0569792451045312,0.0009541708004165,41.237075,0.6010229306149643,0.2005064516129027,0.6826000000000008,0.5483870967741935,2.322099999999999,0.0618432314823573,0.0012281851638806,73.21875,47.530078881035955,75.06451612903226,162.0,0.967741935483871,171.0,-1.328729543089585,0.3521671291560824,0.3534465468452754,0.0618696615530612,0.2836670303125,0.0010763244163456,0.1235161717407003,0.0003540041935483,0.1338731857964351,0.00181934,0.967741935483871,0.5483870967741935,0.1349820652157557,0.0043290299999999,-0.0005110431606041,8.441892536183881e-05,0.0005210787092678,0.000105283330706,0.2073302469135802,0.1025383418962511,1.092088575752436,0.4644435408219253,0.0819992035045798,0.28848758032269,0.4851851851851851,2.010458284143179,0.8064516129032258,0.6774193548387096,0.5962962962962962,2.859296950410525,-0.0039278202302829,0.0060691366143479,0.525830337733869,0.4949510024710677
BasketballDrive,37,11,16208.75,24702.11929040705,21364.64516129032,125016.0,0.967741935483871,126232.0,-764.0843817992621,1.6704591401476852,35.260478125000006,0.869788538142453,0.3151225806451617,1.5016999999999996,0.4838709677419355,4.110400000000006,-0.0821386623782045,0.0031760548742379,41.44898125,0.490459195829212,0.0808741935483878,0.3548000000000044,0.2258064516129032,1.8408000000000015,-0.0529084098003972,0.0008379061154626,41.439246874999995,0.6139229852882484,0.192261290322581,1.085799999999999,0.4193548387096774,2.8506,-0.0585216725002365,0.0012738584358865,69.625,46.64275801236458,73.38709677419355,163.0,0.967741935483871,168.0,-0.095355217103396,0.4282266224950232,0.3548904287488844,0.0541535145097976,0.2867477318749999,0.0004869962269966,0.1078988993434039,0.0002601570967741,0.1253671982459919,0.0008238499999999,0.967741935483871,0.5483870967741935,0.127003940647005,0.0016587699999999,2.1260797003823883e-05,1.9401963863400047e-05,0.001504225561336,2.310788831225199e-05,0.1855516975308641,0.0860859209381788,1.29716092691937,0.1936841937148271,0.0772202309836718,0.2674017796821474,0.4469135802469135,0.6238338320137224,0.9032258064516128,0.8387096774193549,0.4790123456790123,0.7289985562418575,-0.0026708289975719,0.0034636929061541,0.4389344980883908,0.0527416487260787
BasketballDrive,37,12,19697.5,35947.9159027335,23789.16129032258,201248.0,0.967741935483871,201440.0,-973.3194588969824,2.1201901074151652,34.822040625,0.3850468160329461,0.3211580645161287,0.9177000000000036,0.6129032258064516,1.9478000000000009,-0.020965149938511,0.0006551434146689,40.678762500000005,0.2066049184887669,0.0709580645161288,0.2445000000000021,0.5161290322580645,0.7603999999999971,-0.01915864156655,0.0001728062210996,40.692553125,0.4069518514090265,0.2312290322580648,0.6685999999999979,0.6774193548387096,1.6450000000000031,-0.0383609686879197,0.0005731458196704,76.0,47.04984059484155,76.58064516129032,158.0,0.967741935483871,168.0,0.3454734651404786,0.30440784491828,0.36157693408873,0.0493413665612696,0.2829150165625,0.000976967937977,0.0978587321016014,0.0003330732258064,0.1088941212842148,0.0010217499999999,0.967741935483871,0.5161290322580645,0.1146692366243979,0.00400675,-0.0005630644973551,-5.0580136221740045e-05,0.0009320155300256,8.820302058281976e-05,0.1977816358024691,0.1017259626247482,1.2233424886875808,0.4758248496757877,0.0726403823178016,0.2915128717811625,0.5765432098765432,2.460669690028187,0.8387096774193549,0.8064516129032258,0.5814814814814815,3.047906893769204,-0.0025911794555568,0.0152425425471919,0.5623129419221127,0.4365822118306601
BasketballDrive,37,13,25904.25,39427.76902054566,31425.548387096773,211232.0,0.967741935483871,211232.0,-1017.6808248983066,1.78885220599305,33.77025625,0.6443690004267258,0.4060677419354846,1.7808000000000064,0.5483870967741935,3.4222000000000037,-0.0225109071989405,0.0018911649494951,39.903340625,0.2870680612452554,0.0926967741935482,0.2498000000000004,0.2903225806451613,1.2017000000000024,-0.0022910036893387,0.0003204667325942,39.826415625,0.3715498201027143,0.2095774193548381,0.8401999999999958,0.4838709677419355,1.7254000000000005,-0.0170376123356351,0.0005218437134726,100.03125,63.90054986803713,104.61290322580643,222.0,0.967741935483871,230.0,0.3290133383785829,0.3486084018562697,0.3108796369642085,0.0381805336831333,0.2796354153124999,0.0012548582998539,0.06913842058449,0.0004944196774193,0.0851819148967625,0.0013110999999999,0.967741935483871,0.5806451612903226,0.1287154044311689,0.00502926,-0.0014374128124545,-0.0001140400851385,0.0101414606029186,0.0001416650378937,0.2381172839506173,0.0958368123262676,1.298260120713276,0.4940680256642235,0.0744723217841497,0.3217356584811033,0.5358024691358025,2.4245415099026806,0.8387096774193549,0.8064516129032258,0.5444444444444445,2.9434491078351392,-0.0018770197056704,0.0224282756941782,0.3832965770139949,0.4231344623204175
BasketballDrive,37,14,22147.75,37343.64588437369,26394.06451612903,207344.0,0.967741935483871,208760.0,-1148.2296849872291,2.026795955005017,34.381531249999995,0.4602235309047524,0.3857967741935481,1.6078000000000046,0.6129032258064516,2.399700000000003,-0.027647564090436,0.0009026914549019,40.24155937500001,0.1704662775657089,0.0570161290322586,0.1940000000000026,0.4838709677419355,0.6824000000000012,-0.017608759814587,0.0001275400376528,40.065096875,0.3158230522028662,0.2244999999999999,0.5504000000000033,0.4838709677419355,1.5202000000000029,-0.0245053258915901,0.0003784797954484,85.5,51.197534120307004,86.96774193548387,162.0,0.967741935483871,167.0,-0.1997918834547346,0.2600269493442792,0.3015759064094014,0.0384445062022907,0.2787834490624999,0.0011792073058716,0.0761887321379323,0.000471644516129,0.0902715660273514,0.00134942,0.967741935483871,0.5806451612903226,0.0912249372542189,0.00423507,1.9429777744153584e-05,0.0001048205902942,0.00162229084984,0.000121489265976,0.2212962962962962,0.0950334152962123,1.2599005271384298,0.4973838945669411,0.0653325368379131,0.3651522509698285,0.5253086419753087,2.413617222660307,0.7096774193548387,0.8064516129032258,0.55,2.968961708086016,-0.0031142737351547,0.0235708408688345,0.4410260016796818,0.4434495036269384
BasketballDrive,37,15,25611.6,50993.42624142841,30954.526315789473,232312.0,0.9473684210526316,234304.0,-2915.75464978235,1.980751584650135,33.773015,0.5629101911273241,0.3316315789473685,1.447100000000006,0.4210526315789473,2.505600000000001,-0.0505458646616541,0.0014678003548015,39.8448,0.1211589740795132,0.0569105263157901,0.1876000000000033,0.4210526315789473,0.5104000000000042,-0.0105446774831816,6.86449560287719e-05,40.03803,0.2144935199487378,0.1695473684210516,0.620199999999997,0.4210526315789473,1.0937999999999946,-0.0168793035219626,0.000175010264843,79.15,49.67823970311347,80.21052631578948,176.0,0.9473684210526316,176.0,0.1559161060546101,0.3226582137559048,0.3061471740980991,0.0446958120743068,0.274726602,0.0020361704562378,0.0885932058684697,0.000476047368421,0.0956746763524132,0.00191587,0.9473684210526316,0.5263157894736842,0.1016069302310693,0.00701062,-0.0013212610356057,-0.0003624543094578,0.0012027672790359,0.0003447838465191,0.2051234567901234,0.1190452704059916,1.176379200421627,0.5958989121657831,0.0741065627030539,0.3893685961284213,0.5228395061728396,2.4771659042857563,0.8421052631578947,0.7894736842105263,0.5648148148148149,3.041363512823286,-0.0067468867099522,0.0363392423349313,0.6438704712059858,0.5950298270777632
BasketballPass,22,0,12343.25,25038.33543663596,15479.741935483871,140968.0,0.967741935483871,142392.0,-833.4757355027906,2.282973704182378,43.05015625,0.6988629031941368,0.765464516129032,2.261400000000002,0.6774193548387096,3.023699999999998,-0.0114884495317377,0.0010563911538246,46.628909375000006,0.3830453639578606,0.191629032258065,0.7942999999999998,0.4193548387096774,1.7752000000000052,0.0148705893482168,0.0004273594284638,45.87668125,0.5568110728949608,0.4731096774193551,1.7694000000000043,0.5161290322580645,2.7398999999999987,-0.0110650269605524,0.0008017024972481,21.53125,12.260160008641812,17.06451612903226,55.0,0.967741935483871,56.0,-0.4406394853845426,0.3924655464295531,0.4422551490689185,0.063757016489304,0.2721827403225806,0.0011516019123293,0.1272640617334896,0.0003810599999999,0.1388414972584475,0.0010605399999999,0.9666666666666668,0.5,0.1501451903672724,0.00405242,-0.0005075975641293,0.0001146912749999,0.0179464127655929,0.0001235078036852,0.6686197916666666,0.1043110165194343,-0.3274542143744605,1.1980897762874585,0.123991935483871,1.9238671811690329,0.28125,3.0598481030857534,0.8387096774193549,0.935483870967742,0.46875,3.174850506842214,-0.006271087566613,0.0352048553508974,0.0713614046964428,2.1152743545834216
BasketballPass,22,1,16870.25,24493.498625910917,19199.483870967742,135544.0,0.967741935483871,135544.0,-639.1175858480749,1.7844568412847797,43.43593125,0.8014864106916829,0.8156258064516129,2.182699999999997,0.8064516129032258,3.103899999999996,0.0267752530507993,0.0014365164297519,46.123359375,0.5566489742531727,0.3041064516129033,0.8537999999999997,0.5483870967741935,2.7212999999999994,-0.0332860656513101,0.000861854976305,45.793409375,0.6423815422703307,0.53364193548387,2.2685999999999993,0.4838709677419355,3.1961999999999975,-0.0056023649607415,0.0010984095506996,30.03125,12.41592821489799,18.70967741935484,46.0,0.967741935483871,46.0,0.1053826506479992,0.2037041570905176,0.4339089231442954,0.0655390222359268,0.27581902875,0.0003839624066294,0.1306325496579077,0.0001847432258064,0.1405295012836109,0.0007651399999999,0.967741935483871,0.6774193548387096,0.1436053056607593,0.0018575799999999,-0.0006716772185672,2.9147906536749785e-05,0.0006580967323333,1.59840241997726e-05,0.7412109375,0.0992699785385876,-0.6725844356358881,0.8988566297083334,0.1223118279569892,0.8791699556355256,0.28125,2.537886621804351,0.7096774193548387,0.7419354838709677,0.4375,3.141091420210387,-0.0022289754990067,0.0487188153502935,0.0466256853471886,1.811635757842078
BasketballPass,22,2,22222.5,17979.1202718598,23039.225806451617,66880.0,0.967741935483871,67888.0,17.245672121842777,0.6477343155119899,41.570009375,1.5413822048650392,1.1401096774193549,3.2546999999999997,0.8387096774193549,6.8384,-0.1171202535237915,0.0057124089117685,44.920678125,0.8647855705080796,0.4453935483870966,1.682300000000005,0.4838709677419355,4.3003,-0.0388229874184088,0.0020363678658023,43.945303125,1.2847156055632445,0.6438290322580645,1.9458000000000055,0.3548387096774194,5.784500000000001,-0.0979705798883738,0.0043519422138158,39.90625,17.971086804573062,27.0,70.0,0.967741935483871,77.0,-0.0569482546589726,0.2671464610138456,0.425025263062357,0.0656680980278241,0.2769687140624999,0.0004574902813917,0.130360878551289,0.0002564035483871,0.1367682979643176,0.00067395,0.967741935483871,0.4516129032258064,0.1465780449581159,0.0015838499999999,-0.0009735946540305,-2.664364771545843e-07,0.0010958335676412,2.2430319209601823e-05,0.7587890625,0.0827661924625392,-0.8602833195578357,0.8341336558605246,0.0917338709677419,0.7368012636275754,0.25,2.9548070579250565,0.6774193548387096,0.6129032258064516,0.3125,3.4570819734357903,0.00091642228739,-0.0215660199862252,0.0346033834343227,1.3241489630235406
BasketballPass,22,3,20802.0,25171.65135623803,21384.516129032258,132992.0,0.967741935483871,137336.0,-765.9778639674581,1.4826326168556223,41.743078125,0.943561897722659,1.0241967741935492,3.5043000000000006,0.935483870967742,4.175400000000003,-0.0345972755652256,0.0019730908142726,45.16571875,0.7173302362046625,0.4114290322580636,1.701699999999995,0.4838709677419355,3.671099999999995,-0.0190324094220036,0.0014353020335936,43.98148125,0.8830559663172196,0.7236903225806453,3.482599999999998,0.6129032258064516,4.447099999999999,0.0045936619052124,0.0020130650018444,35.09375,12.711607330998705,18.419354838709676,39.0,0.967741935483871,46.0,-0.2718758868602781,0.1647520889787985,0.3977325573366325,0.0501578985913313,0.2783973325,0.0010170266706741,0.0975217603403892,0.0007996503225806,0.1234936464453639,0.0018620799999999,0.967741935483871,0.7741935483870968,0.1342147990972095,0.00376764,-0.0008689719646503,9.036197521521198e-05,0.0028962252919692,9.185767670773928e-05,0.6809895833333333,0.0992918584546686,-0.9894178057788408,1.1213103235394402,0.1394489247311828,1.0528838761033643,0.40625,3.0308624225622314,0.967741935483871,0.5483870967741935,0.4375,3.5671665345700747,0.0004493425409138,0.0689218667732935,0.0415341900771477,1.536997766483056
BasketballPass,22,4,21463.5,25293.16468435692,21062.1935483871,137768.0,0.967741935483871,137768.0,-660.4060164601267,1.446283124046695,41.483434375,0.9279928998951764,0.9698290322580634,3.006699999999995,0.9032258064516128,4.5565,-0.0147238861034906,0.0019414020013684,45.042771875,0.8791583966478872,0.4760096774193542,1.408699999999996,0.4838709677419355,4.506299999999996,-0.021827471383975,0.0020495022900497,44.103246875,1.149445441556595,0.7117064516129032,2.0473,0.4838709677419355,5.281100000000002,-0.0642329959322676,0.0033825839833553,37.59375,15.793312221871004,21.548387096774192,63.0,0.967741935483871,72.0,-0.1814397880995175,0.2583181129061376,0.4011930638606101,0.0495286264750413,0.2780091109374999,0.0029865970815685,0.0981943446425985,0.0007697938709677,0.1197271181126482,0.0019396,0.967741935483871,0.4516129032258064,0.1226274812428047,0.01123824,0.0003668250446872,-0.0002782032560779,0.0027963777324878,0.0006984070078378,0.78515625,0.1008841528917574,-0.7218023118052327,0.7391768893746692,0.1280241935483871,0.8042946680131798,0.375,2.0227927935534304,0.6774193548387096,0.6129032258064516,0.375,2.982113895045147,-0.0036775139532683,-0.0011755136944877,0.0471720231069091,1.370864757155225
BasketballPass,22,5,25442.0,22926.834583081894,25153.032258064515,109008.0,0.967741935483871,111336.0,-605.3724340175953,0.8958086614997679,40.918484375000006,1.198435360456858,1.1847774193548382,3.5145999999999944,0.935483870967742,5.549599999999998,-0.0694494182196575,0.0033022733913475,44.485284375,0.820404142827399,0.5063064516129044,2.5694000000000017,0.4838709677419355,4.444400000000002,-0.0098087030555292,0.0019277969614515,43.49671562500001,1.0568061627816892,0.789677419354839,3.3798999999999992,0.5483870967741935,5.492199999999997,-0.0490635323053636,0.0028882284809745,38.625,12.759187866004638,20.967741935483872,45.0,0.967741935483871,49.0,-0.3314728975499006,0.1109669571450943,0.4033218276088646,0.0482587441359568,0.2697780768749999,0.0025155555296239,0.0952873411639133,0.0007247135483871,0.1090734206763009,0.0022462700000001,0.967741935483871,0.4193548387096774,0.1099588503117128,0.00880317,-0.0007968959920706,0.000181749211995,0.001574212800999,0.0005130039724795,0.7770182291666667,0.06829967010751,-0.9608703257877076,0.7808667004130347,0.1014784946236559,0.8205359306243402,0.21875,2.6484983399603053,0.9032258064516128,0.7419354838709677,0.3125,2.9844527773747167,0.0007666414404187,0.0089372429857382,0.0165385647446431,1.0118306906421048
BasketballPass,22,6,25636.75,31144.720314003465,28284.64516129032,164976.0,0.967741935483871,166400.0,-1031.9719988648187,1.4520982591085283,40.725278125,1.0073844421118407,1.1275838709677422,3.995000000000005,0.935483870967742,4.663800000000002,-0.0064951471005581,0.0021789440399982,44.8053,0.6403416954056639,0.3509741935483874,1.6409999999999982,0.3548387096774194,3.143900000000002,-0.0002580266767571,0.0012094791259694,43.435878125,0.8975949057531377,0.7421032258064507,3.0253000000000014,0.5483870967741935,4.3419000000000025,-0.00427704096112,0.0021148971631528,36.5,13.54160256395084,21.322580645161292,47.0,0.967741935483871,48.0,-0.3091476681487087,0.141045013958631,0.385704114239827,0.0397937701943083,0.2675118381249999,0.0036281429028993,0.0742955034493772,0.0005769458064515,0.087917608667475,0.0013801399999999,0.967741935483871,0.4193548387096774,0.1170064011846926,0.0105455799999999,-0.0013254801712454,-0.0003871494011919,0.0054956565206034,0.0010285346253558,0.7998046875,0.0844543084300756,0.0,0.0,0.126008064516129,0.0,0.28125,0.0,0.8709677419354839,0.6666666666666666,0.40625,0.0,-0.0022053258915901,0.0,0.0211879679287232,0.0
BasketballPass,22,7,27069.0,30755.782269355463,29236.90322580645,162432.0,0.967741935483871,162432.0,-806.5356163087692,1.327930665655836,40.675390625,1.0794379053352767,1.2287903225806451,3.8309,0.9032258064516128,4.709300000000006,-0.0209055529278214,0.0023780248151565,44.545525,0.6799095592429926,0.3614645161290314,1.587299999999999,0.4193548387096774,3.463799999999999,-0.0220984958849683,0.0013687010532659,43.401846875,0.8801968259941831,0.6726290322580653,2.803699999999999,0.4838709677419355,4.423200000000001,-0.0257092990256361,0.0021172942121161,39.03125,16.053590671170735,24.838709677419356,59.0,0.967741935483871,61.0,-0.3611768044650458,0.1848799566343072,0.4045924637948591,0.0405491450218665,0.2649015240625,0.0018525767199462,0.0790244423938321,0.0006991703225806,0.0935245503941047,0.0019656399999999,0.967741935483871,0.6129032258064516,0.1097052559119254,0.0066471499999999,0.0002776813546219,5.322487371109587e-05,0.0028947379093896,0.0003192238177576,0.8792317708333334,0.0886128457383593,0.0,0.0,0.1273521505376344,0.0,0.28125,0.0,0.6451612903225806,0.4,0.28125,0.0,-0.0009991959133478,0.0,0.0245929935492554,0.0
BasketballPass,22,8,28412.25,27713.857687761552,26051.35483870968,147672.0,0.967741935483871,147672.0,-691.9474032731057,1.144892135184487,40.763559375,1.013946222334848,1.1226838709677422,4.031599999999997,0.9032258064516128,4.688399999999994,-0.0133466464856682,0.0021969021441668,44.206478125,0.734933791547908,0.5298870967741928,2.056800000000002,0.4838709677419355,3.7622,-0.0332386150789897,0.0015273102981516,43.08814062500001,1.0466802594570652,0.8770935483870964,3.2717000000000027,0.6129032258064516,5.5172000000000025,-0.0415252483208779,0.0027668020469248,46.25,18.49324200890693,30.548387096774192,64.0,0.967741935483871,65.0,-0.0507047583010122,0.1601019673670718,0.3861815792783097,0.0468655044252122,0.2618689528125,0.0057425215609032,0.0895527091617892,0.0012488377419354,0.1291423456812596,0.0038596399999999,0.967741935483871,0.5806451612903226,0.1328929117572722,0.01757741,0.0001617963183168,-0.000526925299404,0.0072937875261583,0.0023294400613195,0.8583984375,0.0808072276744697,0.0,0.0,0.1078629032258064,0.0,0.28125,0.0,0.7096774193548387,0.5666666666666667,0.3125,0.0,-0.0014012392394286,0.0,0.0230811230550189,0.0
BasketballPass,22,9,26562.75,24707.084296563607,22622.1935483871,127864.0,0.967741935483871,134352.0,-542.1700879765395,1.1122872885324755,41.1376375,1.0142174510275153,1.0964258064516124,4.1892,0.967741935483871,4.4769000000000005,-0.0429935483870967,0.0022491933463891,44.470165625,0.7509011130840471,0.522148387096775,2.573500000000003,0.4838709677419355,3.5039000000000016,-0.0322724245577523,0.0015684128299405,42.800384375,1.0413830770630754,0.8454322580645163,3.896299999999997,0.5483870967741935,4.562599999999996,-0.051331699933781,0.002746668699088,45.78125,19.304685919162218,28.677419354838708,73.0,0.967741935483871,77.0,-0.2764166114842493,0.2426132897150295,0.3778032391426705,0.0396105580397291,0.2642962928125,0.0065056806157389,0.0733622952160896,0.0009871729032258,0.0922776023061278,0.00314816,0.967741935483871,0.1935483870967742,0.1156398986935627,0.020522,-0.0010656840450171,0.0006443711645066,0.0064395047391454,0.0029701853370789,0.8408203125,0.073020497827852,0.0,0.0,0.0786290322580645,0.0,0.1875,0.0,0.6451612903225806,0.5666666666666667,0.34375,0.0,0.0023708731435058,0.0,0.0247345950411925,0.0
